#multi:
,masa A,,masa B,,masa C,,masa D,
t,pixelx,pixely,pixelx,pixely,pixelx,pixely,pixelx,pixely
3.679699999999999704e+01,4.061999999999999886e+02,5.243999999999999773e+02,7.992000000000000455e+02,1.883000000000000114e+02,6.722000000000000455e+02,9.230000000000000000e+02,5.729999999999999716e+01,7.462999999999999545e+01
3.686400000000000432e+01,4.063999999999999773e+02,5.245000000000000000e+02,7.992000000000000455e+02,1.884000000000000057e+02,6.720000000000000000e+02,9.230000000000000000e+02,5.778999999999999915e+01,7.465000000000000568e+01
3.692999999999999261e+01,4.065000000000000000e+02,5.246000000000000227e+02,7.991000000000000227e+02,1.881999999999999886e+02,6.721000000000000227e+02,9.230000000000000000e+02,5.710999999999999943e+01,7.454999999999999716e+01
3.699699999999999989e+01,4.066000000000000227e+02,5.246000000000000227e+02,7.997000000000000455e+02,1.878000000000000114e+02,6.720000000000000000e+02,9.230000000000000000e+02,5.714000000000000057e+01,7.479999999999999716e+01
3.706399999999999295e+01,4.066999999999999886e+02,5.242000000000000455e+02,8.002999999999999545e+02,1.874000000000000057e+02,6.717000000000000455e+02,9.230000000000000000e+02,5.711999999999999744e+01,7.454999999999999716e+01
3.712999999999999545e+01,4.066000000000000227e+02,5.243999999999999773e+02,8.003999999999999773e+02,1.875999999999999943e+02,6.717000000000000455e+02,9.227000000000000455e+02,5.731000000000000227e+01,7.465000000000000568e+01
3.719700000000000273e+01,4.065000000000000000e+02,5.245000000000000000e+02,7.997999999999999545e+02,1.878000000000000114e+02,6.717000000000000455e+02,9.228999999999999773e+02,5.732999999999999829e+01,7.462000000000000455e+01
3.726399999999999579e+01,4.071000000000000227e+02,5.240000000000000000e+02,8.001000000000000227e+02,1.875000000000000000e+02,6.717999999999999545e+02,9.228999999999999773e+02,5.725000000000000000e+01,7.464000000000000057e+01
3.732999999999999829e+01,4.068000000000000114e+02,5.242999999999999545e+02,8.002000000000000455e+02,1.874000000000000057e+02,6.718999999999999773e+02,9.227999999999999545e+02,5.732999999999999829e+01,7.443000000000000682e+01
3.739700000000000557e+01,4.063999999999999773e+02,5.245000000000000000e+02,8.007000000000000455e+02,1.880000000000000000e+02,6.718999999999999773e+02,9.231000000000000227e+02,5.768999999999999773e+01,7.395000000000000284e+01
3.746399999999999864e+01,4.066999999999999886e+02,5.245000000000000000e+02,8.007999999999999545e+02,1.883000000000000114e+02,6.720000000000000000e+02,9.231000000000000227e+02,5.756000000000000227e+01,7.370000000000000284e+01
3.753000000000000114e+01,4.068000000000000114e+02,5.246000000000000227e+02,8.012999999999999545e+02,1.884000000000000057e+02,6.717999999999999545e+02,9.230000000000000000e+02,5.736999999999999744e+01,7.392000000000000171e+01
3.759699999999999420e+01,4.071999999999999886e+02,5.246000000000000227e+02,8.011000000000000227e+02,1.880999999999999943e+02,6.722000000000000455e+02,9.228999999999999773e+02,5.754999999999999716e+01,7.356000000000000227e+01
3.766400000000000148e+01,4.076000000000000227e+02,5.246000000000000227e+02,8.012000000000000455e+02,1.885000000000000000e+02,6.721000000000000227e+02,9.230000000000000000e+02,5.764999999999999858e+01,7.395000000000000284e+01
3.773000000000000398e+01,4.075000000000000000e+02,5.245000000000000000e+02,8.013999999999999773e+02,1.885000000000000000e+02,6.718999999999999773e+02,9.228999999999999773e+02,5.756000000000000227e+01,7.379999999999999716e+01
3.779699999999999704e+01,4.076000000000000227e+02,5.243999999999999773e+02,8.013999999999999773e+02,1.883000000000000114e+02,6.718999999999999773e+02,9.225000000000000000e+02,5.747999999999999687e+01,7.395000000000000284e+01
3.786400000000000432e+01,4.078000000000000114e+02,5.243999999999999773e+02,8.016000000000000227e+02,1.878000000000000114e+02,6.721000000000000227e+02,9.228999999999999773e+02,5.742000000000000171e+01,7.393000000000000682e+01
3.792999999999999261e+01,4.073000000000000114e+02,5.247000000000000455e+02,8.020000000000000000e+02,1.875999999999999943e+02,6.717999999999999545e+02,9.227000000000000455e+02,5.789000000000000057e+01,7.389000000000000057e+01
3.799699999999999989e+01,4.073999999999999773e+02,5.247000000000000455e+02,8.023999999999999773e+02,1.874000000000000057e+02,6.720000000000000000e+02,9.232999999999999545e+02,5.771000000000000085e+01,7.368999999999999773e+01
3.806399999999999295e+01,4.070000000000000000e+02,5.243999999999999773e+02,8.021000000000000227e+02,1.871999999999999886e+02,6.720000000000000000e+02,9.227999999999999545e+02,5.725000000000000000e+01,7.371999999999999886e+01
3.812999999999999545e+01,4.073999999999999773e+02,5.250000000000000000e+02,8.022999999999999545e+02,1.879000000000000057e+02,6.721000000000000227e+02,9.227999999999999545e+02,5.747999999999999687e+01,7.368999999999999773e+01
3.819700000000000273e+01,4.078999999999999773e+02,5.250000000000000000e+02,8.022000000000000455e+02,1.875000000000000000e+02,6.717999999999999545e+02,9.228999999999999773e+02,5.735999999999999943e+01,7.364000000000000057e+01
3.826399999999999579e+01,4.075000000000000000e+02,5.253999999999999773e+02,8.020000000000000000e+02,1.871999999999999886e+02,6.717999999999999545e+02,9.227000000000000455e+02,5.752000000000000313e+01,7.329999999999999716e+01
3.832999999999999829e+01,4.076999999999999886e+02,5.252999999999999545e+02,8.025000000000000000e+02,1.880999999999999943e+02,6.717000000000000455e+02,9.226000000000000227e+02,5.750000000000000000e+01,7.339000000000000057e+01
3.839700000000000557e+01,4.075000000000000000e+02,5.255000000000000000e+02,8.027999999999999545e+02,1.884000000000000057e+02,6.722000000000000455e+02,9.232999999999999545e+02,5.739999999999999858e+01,7.364000000000000057e+01
3.846399999999999864e+01,4.075000000000000000e+02,5.253999999999999773e+02,8.022000000000000455e+02,1.883000000000000114e+02,6.718999999999999773e+02,9.230000000000000000e+02,5.793999999999999773e+01,7.362000000000000455e+01
3.853000000000000114e+01,4.076999999999999886e+02,5.255000000000000000e+02,8.018999999999999773e+02,1.884000000000000057e+02,6.722000000000000455e+02,9.232999999999999545e+02,5.775000000000000000e+01,7.343000000000000682e+01
3.859699999999999420e+01,4.075000000000000000e+02,5.252000000000000455e+02,8.017999999999999545e+02,1.883000000000000114e+02,6.720000000000000000e+02,9.227000000000000455e+02,5.752000000000000313e+01,7.312000000000000455e+01
3.866400000000000148e+01,4.073999999999999773e+02,5.252000000000000455e+02,8.021000000000000227e+02,1.880000000000000000e+02,6.717999999999999545e+02,9.227000000000000455e+02,5.804999999999999716e+01,7.337000000000000455e+01
3.873000000000000398e+01,4.078999999999999773e+02,5.250000000000000000e+02,8.016000000000000227e+02,1.883000000000000114e+02,6.718999999999999773e+02,9.227000000000000455e+02,5.822999999999999687e+01,7.323000000000000398e+01
3.879699999999999704e+01,4.075000000000000000e+02,5.253999999999999773e+02,8.017999999999999545e+02,1.879000000000000057e+02,6.721000000000000227e+02,9.232000000000000455e+02,5.871000000000000085e+01,7.357999999999999829e+01
3.886400000000000432e+01,4.073999999999999773e+02,5.255000000000000000e+02,8.022000000000000455e+02,1.870000000000000000e+02,6.721000000000000227e+02,9.231000000000000227e+02,5.854999999999999716e+01,7.362000000000000455e+01
3.892999999999999261e+01,4.078999999999999773e+02,5.252000000000000455e+02,8.016000000000000227e+02,1.871999999999999886e+02,6.721000000000000227e+02,9.236000000000000227e+02,5.821000000000000085e+01,7.345999999999999375e+01
3.899699999999999989e+01,4.078000000000000114e+02,5.250000000000000000e+02,8.027000000000000455e+02,1.873000000000000114e+02,6.717999999999999545e+02,9.236000000000000227e+02,5.815999999999999659e+01,7.332999999999999829e+01
3.906399999999999295e+01,4.080000000000000000e+02,5.248999999999999773e+02,8.030000000000000000e+02,1.876999999999999886e+02,6.721000000000000227e+02,9.233999999999999773e+02,5.831000000000000227e+01,7.328000000000000114e+01
3.912999999999999545e+01,4.078000000000000114e+02,5.252000000000000455e+02,8.033999999999999773e+02,1.873000000000000114e+02,6.721000000000000227e+02,9.232999999999999545e+02,5.825999999999999801e+01,7.334999999999999432e+01
3.919700000000000273e+01,4.078000000000000114e+02,5.250000000000000000e+02,8.033999999999999773e+02,1.875999999999999943e+02,6.718999999999999773e+02,9.231000000000000227e+02,5.857000000000000028e+01,7.345999999999999375e+01
3.926399999999999579e+01,4.078000000000000114e+02,5.248999999999999773e+02,8.035000000000000000e+02,1.874000000000000057e+02,6.722000000000000455e+02,9.231000000000000227e+02,5.804999999999999716e+01,7.312999999999999545e+01
3.932999999999999829e+01,4.080000000000000000e+02,5.248999999999999773e+02,8.035000000000000000e+02,1.875000000000000000e+02,6.717999999999999545e+02,9.227999999999999545e+02,5.813000000000000256e+01,7.303000000000000114e+01
3.939700000000000557e+01,4.080000000000000000e+02,5.252000000000000455e+02,8.037999999999999545e+02,1.873000000000000114e+02,6.726000000000000227e+02,9.228999999999999773e+02,5.860999999999999943e+01,7.289000000000000057e+01
3.946399999999999864e+01,4.081999999999999886e+02,5.252999999999999545e+02,8.042000000000000455e+02,1.875999999999999943e+02,6.728999999999999773e+02,9.235000000000000000e+02,5.835000000000000142e+01,7.245999999999999375e+01
3.953000000000000114e+01,4.088000000000000114e+02,5.253999999999999773e+02,8.041000000000000227e+02,1.870000000000000000e+02,6.731000000000000227e+02,9.242000000000000455e+02,5.827000000000000313e+01,7.234000000000000341e+01
3.959699999999999420e+01,4.086999999999999886e+02,5.253999999999999773e+02,8.036000000000000227e+02,1.876999999999999886e+02,6.725000000000000000e+02,9.237999999999999545e+02,5.856000000000000227e+01,7.214000000000000057e+01
3.966400000000000148e+01,4.081999999999999886e+02,5.257000000000000455e+02,8.037999999999999545e+02,1.878000000000000114e+02,6.728999999999999773e+02,9.238999999999999773e+02,5.825999999999999801e+01,7.195999999999999375e+01
3.973000000000000398e+01,4.088000000000000114e+02,5.248999999999999773e+02,8.038999999999999773e+02,1.875000000000000000e+02,6.728999999999999773e+02,9.240000000000000000e+02,5.849000000000000199e+01,7.125000000000000000e+01
3.979699999999999704e+01,4.086999999999999886e+02,5.248999999999999773e+02,8.040000000000000000e+02,1.874000000000000057e+02,6.727000000000000455e+02,9.237999999999999545e+02,5.892999999999999972e+01,7.148000000000000398e+01
3.986400000000000432e+01,4.086000000000000227e+02,5.252000000000000455e+02,8.040000000000000000e+02,1.874000000000000057e+02,6.730000000000000000e+02,9.238999999999999773e+02,5.843999999999999773e+01,7.129000000000000625e+01
3.992999999999999261e+01,4.086000000000000227e+02,5.253999999999999773e+02,8.038999999999999773e+02,1.876999999999999886e+02,6.730000000000000000e+02,9.241000000000000227e+02,5.834000000000000341e+01,7.156999999999999318e+01
3.999699999999999989e+01,4.086999999999999886e+02,5.252999999999999545e+02,8.042000000000000455e+02,1.875000000000000000e+02,6.727000000000000455e+02,9.237999999999999545e+02,5.792000000000000171e+01,7.179000000000000625e+01
4.006399999999999295e+01,4.086000000000000227e+02,5.247999999999999545e+02,8.042000000000000455e+02,1.875999999999999943e+02,6.726000000000000227e+02,9.237000000000000455e+02,5.693999999999999773e+01,7.064000000000000057e+01
4.012999999999999545e+01,4.085000000000000000e+02,5.242999999999999545e+02,8.041000000000000227e+02,1.873000000000000114e+02,6.727999999999999545e+02,9.241000000000000227e+02,5.656000000000000227e+01,7.053000000000000114e+01
4.019700000000000273e+01,4.088000000000000114e+02,5.242000000000000455e+02,8.041000000000000227e+02,1.873000000000000114e+02,6.728999999999999773e+02,9.242999999999999545e+02,5.665999999999999659e+01,7.062000000000000455e+01
4.026399999999999579e+01,4.086999999999999886e+02,5.237999999999999545e+02,8.046000000000000227e+02,1.881999999999999886e+02,6.728999999999999773e+02,9.237999999999999545e+02,5.653000000000000114e+01,7.081999999999999318e+01
4.032999999999999829e+01,4.086999999999999886e+02,5.233999999999999773e+02,8.055000000000000000e+02,1.878000000000000114e+02,6.728999999999999773e+02,9.233999999999999773e+02,5.671000000000000085e+01,7.076000000000000512e+01
4.039700000000000557e+01,4.090000000000000000e+02,5.232000000000000455e+02,8.052000000000000455e+02,1.874000000000000057e+02,6.727999999999999545e+02,9.231000000000000227e+02,5.642999999999999972e+01,7.076000000000000512e+01
4.046399999999999864e+01,4.091999999999999886e+02,5.232999999999999545e+02,8.056000000000000227e+02,1.875000000000000000e+02,6.730000000000000000e+02,9.233999999999999773e+02,5.647999999999999687e+01,7.056999999999999318e+01
4.053000000000000114e+01,4.098999999999999773e+02,5.231000000000000227e+02,8.062000000000000455e+02,1.875000000000000000e+02,6.728999999999999773e+02,9.232000000000000455e+02,5.674000000000000199e+01,7.073000000000000398e+01
4.059699999999999420e+01,4.098000000000000114e+02,5.232999999999999545e+02,8.067000000000000455e+02,1.879000000000000057e+02,6.728999999999999773e+02,9.231000000000000227e+02,5.668999999999999773e+01,7.059000000000000341e+01
4.066400000000000148e+01,4.098999999999999773e+02,5.233999999999999773e+02,8.070000000000000000e+02,1.876999999999999886e+02,6.727000000000000455e+02,9.227000000000000455e+02,5.650999999999999801e+01,7.034999999999999432e+01
4.073000000000000398e+01,4.100000000000000000e+02,5.230000000000000000e+02,8.070000000000000000e+02,1.875000000000000000e+02,6.727999999999999545e+02,9.230000000000000000e+02,5.686999999999999744e+01,7.085999999999999943e+01
4.079699999999999704e+01,4.095000000000000000e+02,5.232999999999999545e+02,8.071000000000000227e+02,1.880000000000000000e+02,6.730000000000000000e+02,9.227999999999999545e+02,5.668999999999999773e+01,7.081000000000000227e+01
4.086299999999999955e+01,4.096999999999999886e+02,5.232000000000000455e+02,8.071000000000000227e+02,1.875999999999999943e+02,6.730000000000000000e+02,9.228999999999999773e+02,5.646999999999999886e+01,7.059000000000000341e+01
4.092999999999999261e+01,4.093000000000000114e+02,5.235000000000000000e+02,8.073999999999999773e+02,1.875999999999999943e+02,6.730000000000000000e+02,9.231000000000000227e+02,5.653999999999999915e+01,7.081000000000000227e+01
4.099699999999999989e+01,4.098000000000000114e+02,5.233999999999999773e+02,8.072000000000000455e+02,1.881999999999999886e+02,6.731000000000000227e+02,9.232999999999999545e+02,5.639000000000000057e+01,7.043000000000000682e+01
4.106300000000000239e+01,4.095000000000000000e+02,5.230000000000000000e+02,8.072000000000000455e+02,1.888000000000000114e+02,6.730000000000000000e+02,9.235000000000000000e+02,5.634000000000000341e+01,7.035999999999999943e+01
4.112999999999999545e+01,4.086999999999999886e+02,5.226000000000000227e+02,8.080000000000000000e+02,1.890999999999999943e+02,6.730000000000000000e+02,9.233999999999999773e+02,5.656000000000000227e+01,7.045999999999999375e+01
4.119700000000000273e+01,4.086999999999999886e+02,5.222999999999999545e+02,8.082000000000000455e+02,1.893000000000000114e+02,6.731000000000000227e+02,9.235000000000000000e+02,5.614999999999999858e+01,7.021999999999999886e+01
4.126300000000000523e+01,4.086000000000000227e+02,5.225000000000000000e+02,8.082999999999999545e+02,1.894000000000000057e+02,6.727999999999999545e+02,9.231000000000000227e+02,5.652000000000000313e+01,7.028000000000000114e+01
4.132999999999999829e+01,4.083999999999999773e+02,5.226000000000000227e+02,8.085000000000000000e+02,1.890999999999999943e+02,6.728999999999999773e+02,9.231000000000000227e+02,5.690999999999999659e+01,7.040000000000000568e+01
4.139700000000000557e+01,4.076999999999999886e+02,5.217000000000000455e+02,8.082000000000000455e+02,1.894000000000000057e+02,6.727000000000000455e+02,9.228999999999999773e+02,5.635000000000000142e+01,7.042000000000000171e+01
4.146299999999999386e+01,4.073000000000000114e+02,5.216000000000000227e+02,8.080000000000000000e+02,1.894000000000000057e+02,6.727999999999999545e+02,9.231000000000000227e+02,5.636999999999999744e+01,7.023000000000000398e+01
